msoa,source,specimenDate,observationDate,fetchDate,rollingSum
E02004449,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,3
E02004449,api,2020-10-13,2020-10-18T15:08:29+00:00,2020-10-18T22:06:17+00:00,
E02004450,api,2020-03-31,2020-10-18T15:08:30+00:00,2020-10-18T22:06:17+00:00,3
E02004450,api,2020-10-06,2020-10-18T15:08:30+00:00,2020-10-18T22:06:17+00:00,5
E02004450,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,5
E02004450,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,4
E02004450,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,
E02004450,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,
E02004450,api,2020-10-13,2020-10-18T15:08:30+00:00,2020-10-18T22:06:17+00:00,
E02004451,api,2020-04-07,2020-10-18T15:08:30+00:00,2020-10-18T22:06:17+00:00,5
E02004451,api,2020-04-14,2020-10-18T15:08:30+00:00,2020-10-18T22:06:17+00:00,4
E02004451,api,2020-04-21,2020-10-18T15:08:30+00:00,2020-10-18T22:06:17+00:00,5
E02004451,api,2020-04-28,2020-10-18T15:08:30+00:00,2020-10-18T22:06:17+00:00,8
E02004451,api,2020-05-05,2020-10-18T15:08:30+00:00,2020-10-18T22:06:17+00:00,5
E02004451,api,2020-05-19,2020-10-18T15:08:30+00:00,2020-10-18T22:06:17+00:00,3
E02004451,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,
E02004451,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,
E02004451,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,
E02004451,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,
E02004451,api,2020-10-13,2020-10-18T15:08:30+00:00,2020-10-18T22:06:17+00:00,
E02004452,api,2020-03-24,2020-10-18T15:08:30+00:00,2020-10-18T22:06:17+00:00,3
E02004452,api,2020-04-07,2020-10-18T15:08:30+00:00,2020-10-18T22:06:17+00:00,4
E02004452,api,2020-04-14,2020-10-18T15:08:30+00:00,2020-10-18T22:06:17+00:00,4
E02004452,api,2020-04-28,2020-10-18T15:08:30+00:00,2020-10-18T22:06:17+00:00,4
E02004452,api,2020-05-05,2020-10-18T15:08:30+00:00,2020-10-18T22:06:17+00:00,3
E02004452,api,2020-05-12,2020-10-18T15:08:30+00:00,2020-10-18T22:06:17+00:00,13
E02004452,api,2020-05-19,2020-10-18T15:08:30+00:00,2020-10-18T22:06:17+00:00,4
E02004452,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,3
E02004452,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,3
E02004452,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,4
E02004452,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,4
E02004452,api,2020-10-13,2020-10-18T15:08:30+00:00,2020-10-18T22:06:17+00:00,4
E02004453,api,2020-05-12,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,4
E02004453,api,2020-07-14,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,6
E02004453,api,2020-07-28,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,4
E02004453,api,2020-09-08,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,5
E02004453,api,2020-10-06,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,3
E02004453,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,
E02004453,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,4
E02004453,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,5
E02004453,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,5
E02004453,api,2020-10-13,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,5
E02004454,api,2020-04-21,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,3
E02004454,api,2020-04-28,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,7
E02004454,api,2020-05-05,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,8
E02004454,api,2020-05-12,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,4
E02004454,api,2020-07-14,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,32
E02004454,api,2020-07-28,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,3
E02004454,api,2020-08-11,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,3
E02004454,api,2020-10-06,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,6
E02004454,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,10
E02004454,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,11
E02004454,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,12
E02004454,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,11
E02004454,api,2020-10-13,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,10
E02004455,api,2020-04-28,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,3
E02004455,api,2020-10-06,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,6
E02004455,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,6
E02004455,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,6
E02004455,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,6
E02004455,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,5
E02004455,api,2020-10-13,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,4
E02004456,api,2020-04-07,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,3
E02004456,api,2020-04-14,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,3
E02004456,api,2020-04-21,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,9
E02004456,api,2020-04-28,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,7
E02004456,api,2020-05-12,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,3
E02004456,api,2020-05-19,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,4
E02004456,api,2020-05-26,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,3
E02004456,api,2020-07-07,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,3
E02004456,api,2020-07-14,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,6
E02004456,api,2020-07-21,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,3
E02004456,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,
E02004456,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,
E02004456,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,
E02004456,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,
E02004456,api,2020-10-13,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,
E02004457,api,2020-04-21,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,4
E02004457,api,2020-04-28,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,8
E02004457,api,2020-05-05,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,4
E02004457,api,2020-09-22,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,3
E02004457,api,2020-09-29,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,3
E02004457,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,
E02004457,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,
E02004457,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,
E02004457,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,
E02004457,api,2020-10-13,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,4
E02004458,api,2020-04-28,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,5
E02004458,api,2020-05-05,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,4
E02004458,api,2020-09-15,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,3
E02004458,api,2020-09-29,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,8
E02004458,api,2020-10-06,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,9
E02004458,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,5
E02004458,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,7
E02004458,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,6
E02004458,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,4
E02004458,api,2020-10-13,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,8
E02004459,api,2020-04-07,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,5
E02004459,api,2020-04-14,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,4
E02004459,api,2020-04-21,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,3
E02004459,api,2020-04-28,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,3
E02004459,api,2020-05-05,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,3
E02004459,api,2020-05-19,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,7
E02004459,api,2020-09-22,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,3
E02004459,api,2020-09-29,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,4
E02004459,api,2020-10-06,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,8
E02004459,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,6
E02004459,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,7
E02004459,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,7
E02004459,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,8
E02004459,api,2020-10-13,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,8
E02004460,api,2020-04-21,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,5
E02004460,api,2020-05-05,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,5
E02004460,api,2020-09-29,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,3
E02004460,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,
E02004460,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,
E02004460,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,
E02004460,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,
E02004460,api,2020-10-13,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,
E02004461,api,2020-05-05,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,3
E02004461,api,2020-05-12,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,3
E02004461,api,2020-05-19,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,4
E02004461,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,
E02004461,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,
E02004461,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,
E02004461,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,
E02004461,api,2020-10-13,2020-10-18T15:08:30+00:00,2020-10-18T22:06:18+00:00,
E02004462,api,2020-03-31,2020-10-18T15:08:30+00:00,2020-10-18T22:06:19+00:00,4
E02004462,api,2020-04-07,2020-10-18T15:08:30+00:00,2020-10-18T22:06:19+00:00,3
E02004462,api,2020-04-21,2020-10-18T15:08:30+00:00,2020-10-18T22:06:19+00:00,4
E02004462,api,2020-04-28,2020-10-18T15:08:30+00:00,2020-10-18T22:06:19+00:00,5
E02004462,api,2020-09-15,2020-10-18T15:08:30+00:00,2020-10-18T22:06:19+00:00,3
E02004462,api,2020-09-29,2020-10-18T15:08:30+00:00,2020-10-18T22:06:19+00:00,3
E02004462,api,2020-10-06,2020-10-18T15:08:30+00:00,2020-10-18T22:06:19+00:00,5
E02004462,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,
E02004462,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,
E02004462,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,3
E02004462,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,4
E02004462,api,2020-10-13,2020-10-18T15:08:30+00:00,2020-10-18T22:06:19+00:00,5
E02004463,api,2020-03-31,2020-10-18T15:08:30+00:00,2020-10-18T22:06:19+00:00,7
E02004463,api,2020-04-07,2020-10-18T15:08:30+00:00,2020-10-18T22:06:19+00:00,3
E02004463,api,2020-04-21,2020-10-18T15:08:30+00:00,2020-10-18T22:06:19+00:00,4
E02004463,api,2020-04-28,2020-10-18T15:08:30+00:00,2020-10-18T22:06:19+00:00,6
E02004463,api,2020-05-05,2020-10-18T15:08:30+00:00,2020-10-18T22:06:19+00:00,5
E02004463,api,2020-05-12,2020-10-18T15:08:30+00:00,2020-10-18T22:06:19+00:00,6
E02004463,api,2020-05-19,2020-10-18T15:08:30+00:00,2020-10-18T22:06:19+00:00,6
E02004463,api,2020-06-02,2020-10-18T15:08:30+00:00,2020-10-18T22:06:19+00:00,4
E02004463,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,4
E02004463,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,3
E02004463,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,3
E02004463,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,3
E02004463,api,2020-10-13,2020-10-18T15:08:30+00:00,2020-10-18T22:06:19+00:00,3
E02004464,api,2020-04-07,2020-10-18T15:08:30+00:00,2020-10-18T22:06:19+00:00,4
E02004464,api,2020-04-21,2020-10-18T15:08:30+00:00,2020-10-18T22:06:19+00:00,4
E02004464,api,2020-04-28,2020-10-18T15:08:30+00:00,2020-10-18T22:06:19+00:00,8
E02004464,api,2020-05-05,2020-10-18T15:08:30+00:00,2020-10-18T22:06:19+00:00,9
E02004464,api,2020-05-19,2020-10-18T15:08:30+00:00,2020-10-18T22:06:19+00:00,3
E02004464,api,2020-06-02,2020-10-18T15:08:30+00:00,2020-10-18T22:06:19+00:00,4
E02004464,api,2020-06-30,2020-10-18T15:08:30+00:00,2020-10-18T22:06:19+00:00,4
E02004464,api,2020-09-08,2020-10-18T15:08:30+00:00,2020-10-18T22:06:19+00:00,3
E02004464,api,2020-09-22,2020-10-18T15:08:30+00:00,2020-10-18T22:06:19+00:00,5
E02004464,api,2020-09-29,2020-10-18T15:08:30+00:00,2020-10-18T22:06:19+00:00,3
E02004464,api,2020-10-06,2020-10-18T15:08:30+00:00,2020-10-18T22:06:19+00:00,6
E02004464,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,8
E02004464,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,8
E02004464,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,8
E02004464,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,7
E02004464,api,2020-10-13,2020-10-18T15:08:30+00:00,2020-10-18T22:06:19+00:00,10
E02004465,api,2020-03-31,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,3
E02004465,api,2020-04-07,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,4
E02004465,api,2020-04-14,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,3
E02004465,api,2020-09-22,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,3
E02004465,api,2020-10-06,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,3
E02004465,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,5
E02004465,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,5
E02004465,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,4
E02004465,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,5
E02004465,api,2020-10-13,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,5
E02004466,api,2020-03-31,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,4
E02004466,api,2020-04-07,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,7
E02004466,api,2020-04-14,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,6
E02004466,api,2020-04-21,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,3
E02004466,api,2020-04-28,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,7
E02004466,api,2020-09-29,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,4
E02004466,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,
E02004466,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,
E02004466,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,
E02004466,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,
E02004466,api,2020-10-13,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,5
E02004467,api,2020-03-31,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,5
E02004467,api,2020-04-07,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,5
E02004467,api,2020-04-14,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,6
E02004467,api,2020-04-21,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,5
E02004467,api,2020-04-28,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,6
E02004467,api,2020-05-12,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,4
E02004467,api,2020-10-06,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,3
E02004467,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,
E02004467,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,
E02004467,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,
E02004467,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,
E02004467,api,2020-10-13,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,
E02004468,api,2020-03-31,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,4
E02004468,api,2020-04-07,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,7
E02004468,api,2020-05-05,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,3
E02004468,api,2020-05-19,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,3
E02004468,api,2020-09-29,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,5
E02004468,api,2020-10-06,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,11
E02004468,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,12
E02004468,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,11
E02004468,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,10
E02004468,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,8
E02004468,api,2020-10-13,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,7
E02004469,api,2020-04-07,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,3
E02004469,api,2020-04-14,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,4
E02004469,api,2020-09-22,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,3
E02004469,api,2020-09-29,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,5
E02004469,api,2020-10-06,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,12
E02004469,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,7
E02004469,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,5
E02004469,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,5
E02004469,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,6
E02004469,api,2020-10-13,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,5
E02004470,api,2020-03-24,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,3
E02004470,api,2020-04-07,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,7
E02004470,api,2020-04-28,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,6
E02004470,api,2020-05-05,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,3
E02004470,api,2020-05-19,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,3
E02004470,api,2020-06-23,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,4
E02004470,api,2020-09-08,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,3
E02004470,api,2020-09-22,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,6
E02004470,api,2020-09-29,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,4
E02004470,api,2020-10-06,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,15
E02004470,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,8
E02004470,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,8
E02004470,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,7
E02004470,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,8
E02004470,api,2020-10-13,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,9
E02004471,api,2020-03-31,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,9
E02004471,api,2020-04-07,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,7
E02004471,api,2020-04-14,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,10
E02004471,api,2020-04-28,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,8
E02004471,api,2020-05-05,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,6
E02004471,api,2020-05-26,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,3
E02004471,api,2020-09-08,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,5
E02004471,api,2020-09-22,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,5
E02004471,api,2020-09-29,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,3
E02004471,api,2020-10-06,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,10
E02004471,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,9
E02004471,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,7
E02004471,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,7
E02004471,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,5
E02004471,api,2020-10-13,2020-10-18T15:08:30+00:00,2020-10-18T22:06:20+00:00,7
E02004472,api,2020-03-31,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,4
E02004472,api,2020-04-21,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,3
E02004472,api,2020-05-12,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,3
E02004472,api,2020-08-18,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,3
E02004472,api,2020-09-01,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,3
E02004472,api,2020-09-08,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,5
E02004472,api,2020-09-22,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,6
E02004472,api,2020-10-06,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,9
E02004472,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,7
E02004472,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,7
E02004472,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,6
E02004472,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,8
E02004472,api,2020-10-13,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,6
E02004473,api,2020-04-14,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,3
E02004473,api,2020-05-12,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,3
E02004473,api,2020-08-04,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,3
E02004473,api,2020-09-29,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,3
E02004473,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,
E02004473,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,
E02004473,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,
E02004473,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,
E02004473,api,2020-10-13,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,
E02004474,api,2020-03-31,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,5
E02004474,api,2020-04-28,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,6
E02004474,api,2020-05-05,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,4
E02004474,api,2020-05-12,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,5
E02004474,api,2020-06-02,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,5
E02004474,api,2020-09-22,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,4
E02004474,api,2020-09-29,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,4
E02004474,api,2020-10-06,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,7
E02004474,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,6
E02004474,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,6
E02004474,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,7
E02004474,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,7
E02004474,api,2020-10-13,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,6
E02004475,api,2020-03-17,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,3
E02004475,api,2020-04-21,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,3
E02004475,api,2020-05-05,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,3
E02004475,api,2020-09-01,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,3
E02004475,api,2020-09-15,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,5
E02004475,api,2020-09-29,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,4
E02004475,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,
E02004475,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,
E02004475,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,
E02004475,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,
E02004475,api,2020-10-13,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,
E02004476,api,2020-04-07,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,6
E02004476,api,2020-06-16,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,3
E02004476,api,2020-09-15,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,6
E02004476,api,2020-09-22,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,7
E02004476,api,2020-09-29,2020-10-18T15:08:30+00:00,2020-10-18T22:06:21+00:00,5
